Happiness,0.8210481882095337,0.2782256,1.0
Happiness,0.8210576236248016,0.27941942,1.0
Happiness,0.821387529373169,0.28001398,1.0
Happiness,0.8216534972190856,0.28056243,1.0
Happiness,0.8217506825923919,0.28146324,1.0
Happiness,0.8219013512134552,0.28223997,1.0
Happiness,0.8224556982517243,0.28093493,1.0
Happiness,0.8235874772071838,0.2783745,1.0
Happiness,0.823940223455429,0.2779542,1.0
Happiness,0.8240510523319244,0.27688548,1.0
Happiness,0.8236550569534302,0.2778299,1.0
Happiness,0.8235131978988648,0.27777785,1.0
Happiness,0.823143458366394,0.2779985,1.0
Happiness,0.8232658982276917,0.27718562,1.0
Happiness,0.8243957698345185,0.27398884,1.0
Happiness,0.8237348437309265,0.27406907,1.0
Happiness,0.8249531209468841,0.27120247,1.0
Happiness,0.8232376098632812,0.27277857,1.0
Happiness,0.824345588684082,0.27092257,1.0
Happiness,0.823462325334549,0.27248293,1.0
Happiness,0.8230916321277618,0.27180773,1.0
Happiness,0.8250988364219666,0.26778144,1.0
Happiness,0.8268476545810699,0.26471055,1.0
Happiness,0.8269077062606811,0.26458776,1.0
Happiness,0.8269110202789307,0.2653504,1.0
Happiness,0.8314876556396484,0.2525063,1.0
Happiness,0.8343944668769836,0.24178703,1.0
Happiness,0.8396054983139039,0.22713852,1.0
Happiness,0.840949147939682,0.21439369,1.0
Happiness,0.8446151733398437,0.19917837,1.0
Happiness,0.8511970639228821,0.1842471,1.0
Neutral,0.8549719631671906,0.17792544,0.8842857142857143
Neutral,0.8581818103790283,0.1867157,0.7942857142857143
Neutral,0.863053685426712,0.19561219,0.73
Neutral,0.8664372801780701,0.20539153,0.6914285714285715
Neutral,0.8662328600883484,0.21018083,0.6785714285714286
Neutral,0.8646857738494873,0.21473512,0.6914285714285714
Neutral,0.8645614862442017,0.21611276,0.73
Neutral,0.8653824269771576,0.21720386,0.7942857142857143
Neutral,0.8647520124912262,0.21957496,0.8842857142857143
Neutral,0.8600366115570068,0.22618103,1.0
Neutral,0.857211709022522,0.23191985,1.0
Neutral,0.8558135569095612,0.23489746,1.0
Neutral,0.8549089133739471,0.23549166,1.0
Neutral,0.8549182772636413,0.23513177,1.0
Neutral,0.855345731973648,0.23537853,1.0
Neutral,0.8567943751811982,0.23197028,1.0
Neutral,0.8569343447685241,0.23205757,1.0
Neutral,0.8579461991786956,0.22776456,1.0
Neutral,0.8586644411087037,0.22531644,1.0
Neutral,0.8620815992355346,0.22063681,1.0
Neutral,0.8628010392189026,0.21796632,1.0
Neutral,0.8631777703762055,0.21344514,1.0
Neutral,0.862622344493866,0.21068625,1.0
Neutral,0.8614902853965759,0.20773211,1.0
Neutral,0.8601316034793853,0.20525408,1.0
Neutral,0.8588451147079468,0.20267291,1.0
Neutral,0.8568884551525116,0.19924669,1.0
Neutral,0.8555864810943603,0.19811304,1.0
Neutral,0.8547599911689758,0.1944138,1.0
Neutral,0.8519988179206848,0.18922554,1.0
Surprise,0.8512221157550812,0.1853933,0.5371428571428571
Surprise,0.8500173151493072,0.18780269,0.17714285714285716
Surprise,0.8495047688484192,0.18867554,-0.07999999999999985
Surprise,0.8486908793449401,0.19207197,-0.23428571428571443
Surprise,0.8491339981555939,0.19470784,-0.2857142857142858
Surprise,0.8495209217071533,0.19302344,-0.23428571428571443
Surprise,0.8495729386806488,0.19326217,-0.07999999999999985
Surprise,0.8498872876167297,0.19670638,0.17714285714285716
Surprise,0.8499551475048065,0.20251207,0.537142857142857
Surprise,0.8492535054683685,0.20731243,1.0
Surprise,0.8498372972011566,0.20860176,1.0
Surprise,0.8497195184230805,0.21002348,1.0
Surprise,0.8498948812484741,0.21090226,1.0
Surprise,0.848674476146698,0.21464913,1.0
Surprise,0.8470511436462402,0.21831521,1.0
Surprise,0.8440459728240967,0.22582595,1.0
Surprise,0.8399732291698456,0.23477618,1.0
Surprise,0.8353259563446045,0.24130435,1.0
Surprise,0.8333252668380737,0.2439868,1.0
Surprise,0.8351546823978424,0.24271433,1.0
Surprise,0.8354302525520325,0.24251947,1.0
Surprise,0.8344853937625885,0.23874684,1.0
Surprise,0.8315198600292206,0.23085491,1.0
Surprise,0.8304480195045472,0.21835554,1.0
Surprise,0.8294497549533844,0.20678282,1.0
Surprise,0.8342500269412995,0.1936832,1.0
